customer_id,recency,frequency,monetary,cluster_label
17850,0.8096514745308311,8.0,3.5199385601456354,3
13047,0.08310991957104558,3.75,1.843973110582256,3
12583,0.005361930294906166,3.75,4.960141842626744,3
13748,0.2546916890080429,0.5,0.22768775659198434,0
15100,0.8847184986595175,0.75,-0.009841754449174657,0
15291,0.06702412868632708,4.25,2.9949539675165218,3
14688,0.01876675603217158,6.0,3.382457404545412,3
17809,0.04289544235924933,3.0,3.018551422692924,3
15311,0.0,28.75,44.57898719054889,2
14527,0.005361930294906166,20.75,5.357634944865317,3
16098,0.23324396782841825,1.0,1.029728166570272,0
18074,1.0,-0.5,-0.12020593728963015,0
17420,0.13404825737265416,0.0,-0.037353155903630454,0
16029,0.10187667560321716,18.25,38.187171585963654,2
16250,0.6997319034852547,-0.25,-0.1961789720202145,0
12431,0.09383378016085792,3.75,4.37536337691644,3
17511,0.005361930294906166,10.75,66.35299851141095,2
17548,0.5817694369973191,0.0,-0.5988906692961914,0
13705,0.01876675603217158,0.0,0.048381989020470445,0
13747,1.0,-0.5,-0.43119779271634323,0
13408,0.002680965147453083,19.5,20.358084366022243,2
13767,0.005361930294906166,12.25,12.362028652969117,3
17924,0.002680965147453083,2.5,1.7038219761256863,0
13448,0.04289544235924933,1.75,2.137192919246414,0
15862,0.021447721179624665,0.25,0.1401776825417895,0
15513,0.08310991957104558,4.75,10.522147740094246,3
12791,1.0,-0.5,-0.3454854032938589,0
16218,0.0777479892761394,1.25,1.8255942504432583,0
14045,0.2922252010723861,0.25,0.7673724032654144,0
14307,0.2359249329758713,0.75,1.7807279864225505,0
17908,1.0,-0.5,-0.307043775896235,0
17920,0.010723860589812333,3.5,2.6973044212043353,3
12838,0.08847184986595175,-0.25,0.02658980363898393,0
13255,0.00804289544235925,0.0,-0.19525358162113987,0
16583,1.0,-0.5,-0.3144999952592705,0
18085,0.8847184986595175,-0.25,0.031762887673155146,0
13758,0.029490616621983913,1.0,1.928509799087884,0
13694,0.00804289544235925,14.25,47.03184822080422,2
15983,0.058981233243967826,0.25,0.6272516094776664,0
14849,0.05630026809651475,6.25,5.503952820259982,3
17968,1.0,-0.5,-0.28120111122699565,0
16210,0.002680965147453083,3.75,15.502735400923493,3
17897,0.4611260053619303,0.25,-0.08114232618115277,0
17377,0.06166219839142091,4.5,2.4863002398809133,3
16552,0.6487935656836461,-0.25,-0.20354416937678374,0
17181,0.15281501340482573,-0.25,-0.3095923920772929,0
17951,0.10455764075067024,0.25,0.25999298372033497,0
14729,1.0,-0.5,-0.25378831694621173,0
12748,0.0,55.25,21.56009822791531,2
15012,0.14209115281501342,-0.25,-0.1706928102096351,0
12868,0.4959785522788204,0.75,0.7274061572594792,0
17572,0.19034852546916892,0.25,-0.31958205728697536,0
14078,0.2707774798927614,0.75,0.30438896737429944,0
14001,0.12064343163538874,0.25,1.04846352956793,0
12662,0.0,2.25,2.403743280015929,0
15525,0.005361930294906166,0.25,0.1235965070305018,0
14237,1.0,-0.5,-0.3694545316633324,0
17905,0.19034852546916892,0.25,0.11541969678294094,0
15485,0.08042895442359249,0.0,1.46160483175151,0
12433,0.0,1.0,9.654245323270345,3
16955,0.4932975871313673,0.5,-0.11711877423697961,0
15350,1.0,-0.5,-0.4038532649404091,0
15605,0.096514745308311,0.5,0.41730176639581296,0
18144,0.01876675603217158,2.25,1.6995894528250008,0
15922,0.9973190348525469,-0.25,-0.21577904407930296,0
14594,0.01876675603217158,-0.25,-0.20346831770472845,0
15165,1.0,-0.5,-0.12160919322265314,0
14911,0.002680965147453083,61.25,100.06697323384121,1
16456,0.26541554959785524,0.5,1.1455840104675306,0
17841,0.002680965147453083,41.5,30.10758042647603,2
12472,0.08042895442359249,2.5,4.233589016677886,3
17346,0.00804289544235925,3.25,1.489351373389337,0
17643,1.0,-0.5,-0.41454835070020585,0
17873,0.21447721179624665,0.75,0.8467208374024596,0
13093,0.7158176943699732,2.5,5.380458712986755,3
12921,0.00804289544235925,11.75,11.940316111843291,3
13468,0.002680965147453083,9.5,3.7991637353155907,3
17760,0.05630026809651475,-0.25,-0.2734339000085334,0
16928,0.21447721179624665,4.0,1.618238534545696,3
16048,0.22788203753351208,0.0,-0.3067327840408082,0
16274,1.0,-0.5,-0.2200646635504272,0
14496,0.8337801608579088,-0.25,-0.08287932947121902,0
14696,0.010723860589812333,1.5,1.079289649091202,0
16539,0.005361930294906166,0.25,0.5618598829987957,0
17025,0.16085790884718498,0.0,-0.22020119656012674,0
13777,0.0,9.5,19.038978277977417,3
17690,0.08042895442359249,3.25,3.1102029980373382,3
12947,0.3833780160857909,2.0,0.5758772719946145,0
17460,0.20911528150134048,1.25,-0.14824830044847306,0
18229,0.029490616621983913,4.25,5.028074600119467,3
14142,1.0,-0.5,-0.2550626250367407,0
17069,0.07506702412868632,2.5,1.5224530430742684,0
13065,1.0,-0.5,-0.3354274715793267,0
14606,0.002680965147453083,31.25,8.393575363376916,3
16835,0.34316353887399464,-0.25,-0.35439797476035617,0
15235,0.5817694369973191,2.25,1.2131981909376217,0
13576,0.02680965147453083,4.25,4.59298940921029,3
18011,1.0,-0.5,-0.41360778996672015,0
13090,0.021447721179624665,3.75,6.099471882733315,3
15694,0.0,3.0,4.380832282471627,3
14741,0.029490616621983913,0.75,0.5706055807867714,0
13715,0.7533512064343164,1.25,0.30785538878722657,0
14092,0.01876675603217158,3.5,2.5903535636063677,3
17732,0.9973190348525469,-0.5,-0.26100939612587587,0
12855,0.9973190348525469,-0.5,-0.462676236619291,0
15752,0.10455764075067024,1.25,1.502511638490931,0
17855,0.9973190348525469,-0.5,-0.33306848457840693,0
14047,0.021447721179624665,1.0,0.4869184310081635,0
17925,0.9973190348525469,-0.5,-0.3064369625197926,0
13941,0.05630026809651475,1.0,3.2345693995392013,0
17017,0.005361930294906166,6.0,6.012030075187971,3
14135,0.002680965147453083,3.0,3.0661028359043896,3
13108,0.9973190348525469,-0.5,-0.22604936047559002,0
12471,0.005361930294906166,11.5,13.723725454872994,3
15601,0.029490616621983913,3.5,4.624892622476747,3
13418,0.029490616621983913,5.0,3.942288255316728,3
14766,0.021447721179624665,1.25,1.346363386397899,0
15658,0.5093833780160858,1.25,0.23576595966587335,0
14388,0.021447721179624665,1.75,1.9144696545904485,0
14901,0.029490616621983913,1.75,0.5817178507428723,0
18041,0.029490616621983913,4.75,2.6647185428893803,3
15955,0.064343163538874,3.25,2.8381685613782253,3
15070,0.9973190348525469,-0.5,-0.4110212479496345,0
16244,0.5656836461126006,-0.25,0.6634556125496591,0
15111,0.0777479892761394,0.0,0.697384065459993,0
14390,0.02680965147453083,2.5,2.9918895599654878,3
16546,0.7774798927613941,0.0,-0.5643402326750041,0
15260,0.2680965147453083,1.25,0.8591680967867336,0
13305,0.010723860589812333,1.75,1.026110041813234,0
14491,0.4691689008042896,-0.25,-0.23297461813423853,0
14060,0.010723860589812333,4.25,4.162212593273853,3
15923,0.9973190348525469,-0.5,-0.3951834188244887,0
16752,0.9973190348525469,-0.5,-0.3341835041576198,0
17287,0.06970509383378017,1.0,0.31556950383525006,0
15363,0.646112600536193,-0.25,-0.2503294807004902,0
12915,0.3967828418230563,-0.25,-0.21574111824327533,0
15544,0.021447721179624665,2.0,2.195477344053703,0
15738,0.0482573726541555,4.0,3.1407863922100336,3
16042,0.058981233243967826,1.0,0.3787236059884894,0
17381,0.021447721179624665,6.75,14.885401397567058,3
15827,0.19571045576407506,4.25,0.7535143027809119,0
14180,0.02680965147453083,7.0,3.028525917568196,3
13117,0.05630026809651475,1.25,0.2554949795674558,0
16916,0.06166219839142091,-0.25,-0.05447287828651077,0
17964,0.08310991957104558,-0.25,-0.13378338658752814,0
14466,0.0777479892761394,1.0,1.2320776721121847,0
17235,0.06702412868632708,-0.25,-0.07434601636499832,0
16510,0.9973190348525469,-0.5,-0.30338772530316965,0
17802,0.21983914209115282,0.25,0.45796584778465704,0
15107,0.8337801608579088,1.25,-0.30372147266021304,0
17976,0.9973190348525469,-0.5,-0.22367520314025927,0
14449,0.0482573726541555,0.25,0.19647479354123012,0
15838,0.029490616621983913,4.5,24.805533379476437,2
16781,0.9785522788203753,-0.25,-0.2680787719614295,0
17547,0.9973190348525469,-0.5,-0.5005262209748836,0
13491,0.13672922252010725,1.75,0.43064407551033945,0
16186,0.058981233243967826,2.5,2.536377513771819,0
17685,0.04289544235924933,1.0,1.9292531454740256,0
17581,0.0,7.0,7.651943225023467,3
15732,0.5683646112600537,-0.25,-0.2684807858233225,0
13138,0.058981233243967826,0.75,0.2384131830206032,0
15823,0.903485254691689,-0.25,-1.1293062416444644,0
17567,0.01876675603217158,1.75,2.552018128549621,0
15061,0.00804289544235925,13.0,40.6418303008467,2
16203,0.1554959785522788,0.5,-0.044695597758583144,0
15640,0.010723860589812333,3.5,8.939320558647564,3
15574,0.4745308310991957,0.25,0.041092643335956504,0
16770,0.15281501340482573,0.75,0.07344338146754018,0
17838,0.06970509383378017,0.75,1.2626458959504687,0
17228,0.040214477211796246,1.25,0.9542254122064303,0
14829,0.0777479892761394,0.75,-0.0025979197678939353,0
17412,0.005361930294906166,1.0,0.4626838217864964,0
14031,0.01876675603217158,5.0,10.609043415600793,3
14775,0.1554959785522788,0.0,0.2759673458551802,0
12971,0.00804289544235925,21.5,7.799209246318823,3
15834,0.18766756032171583,0.75,1.089855787008505,0
17659,0.00804289544235925,2.75,1.7496515563814963,0
15299,0.17962466487935658,2.0,2.3809953635665457,0
15646,0.42091152815013405,0.25,-0.16909992509647384,0
13958,0.9973190348525469,-0.5,-0.5692857616930094,0
14443,0.14209115281501342,1.0,0.5710151798158701,0
14156,0.02412868632707775,15.75,85.51219031184519,1
16995,0.9973190348525469,-0.5,-0.49252386957304994,0
13402,0.34048257372654156,-0.25,-0.020362381363244197,0
18168,0.4718498659517426,1.5,0.36830917141529745,0
17757,0.002680965147453083,7.0,3.745111833808987,3
14625,0.4959785522788204,0.5,0.15201054338241568,0
13011,0.9973190348525469,-0.5,-0.4532327034484067,0
13798,0.002680965147453083,15.0,27.081584162170877,2
15384,0.45308310991957107,0.0,-0.009341133413609728,0
14264,0.4128686327077748,0.0,-0.249252386957305,0
13295,0.9624664879356568,-0.25,-0.34142733883890053,0
16754,0.9973190348525469,-0.5,1.0272781575628858,0
16634,0.5951742627345845,-0.25,-0.3262949302638691,0
18239,0.5844504021447722,0.5,0.6929315723103472,0
14576,0.9973190348525469,-0.5,-0.46472423176478406,0
13145,0.10455764075067024,0.5,-0.02526239937801634,0
14395,0.005361930294906166,2.25,2.1419260635826642,0
14865,0.01876675603217158,-0.25,-0.45198115085949425,0
15093,0.0482573726541555,1.5,2.853589206307067,0
12738,0.9973190348525469,-0.5,-0.3737401511344566,0
16150,0.10187667560321716,1.75,0.9542102418720192,0
17552,0.1126005361930295,0.75,0.19864415136201158,0
14236,0.21447721179624665,-0.25,-0.11925020622173343,0
17961,0.05630026809651475,9.0,0.4917956935213191,3
14573,0.47989276139410186,2.5,0.7248727114128323,0
17135,0.04289544235924933,1.0,0.3729285382434649,0
17396,0.10455764075067024,1.25,5.0689586513572715,3
14213,0.9946380697050938,-0.5,-1.3958793579155961,0
12967,0.00804289544235925,0.25,0.4146621282082887,0
12686,0.9946380697050938,-0.5,-0.42396154320226803,0
14679,0.9946380697050938,-0.5,-0.4935099413097688,0
15240,0.11796246648793565,1.0,0.7869573049900919,0
18225,0.00804289544235925,3.5,3.5748475855464643,3
13370,0.9812332439678284,-0.25,0.05555755719690147,0
16883,0.5013404825737265,-0.25,-0.2816713915937385,0
13520,0.1554959785522788,1.25,2.153940968436223,0
12841,0.010723860589812333,5.75,2.4487384918791304,3
16905,0.013404825737265416,1.25,1.848812447259384,0
12427,0.029490616621983913,0.5,0.04573476566574061,0
17967,0.9946380697050938,-0.5,-0.3982250708739062,0
16891,0.002680965147453083,0.5,0.12259526495937195,0
14589,0.9946380697050938,-0.5,-0.4614246840303786,0
14680,0.06702412868632708,5.0,19.937054489944913,3
17884,0.00804289544235925,0.25,0.05262209748836151,0
12557,0.04289544235924933,0.5,8.603767931809347,3
14083,0.010723860589812333,1.5,0.28092046004039095,0
13013,0.002680965147453083,3.0,3.139436232447449,3
14210,0.24396782841823056,1.0,0.950281125259555,0
16477,0.16890080428954424,1.0,1.4005138950781746,0
12600,0.07506702412868632,2.0,1.4661862727436499,0
16013,0.00804289544235925,12.75,24.8172828034778,2
17949,0.002680965147453083,12.25,39.52081843954148,2
12779,0.05630026809651475,2.25,2.4428979131308726,0
16926,0.9946380697050938,-0.5,-0.31692724876504,0
17787,0.4075067024128686,0.25,0.9232020783358144,0
12682,0.00804289544235925,7.0,8.829244612160918,3
14723,0.02680965147453083,0.75,0.3870141937441333,0
17954,0.013404825737265416,3.25,1.249500801183286,0
17819,0.19034852546916892,1.25,2.285407086442462,0
12712,0.058981233243967826,3.5,2.7257715537266876,3
15373,0.021447721179624665,2.5,1.1871052157506,0
16140,0.13941018766756033,0.25,0.04224558875119699,0
17198,0.06166219839142091,0.0,0.03348472062881035,0
17238,0.005361930294906166,3.5,2.348803913946278,3
12793,0.8954423592493298,-0.25,-0.07782002294513082,0
15769,0.01876675603217158,6.5,38.81758241758242,2
14396,0.1742627345844504,-0.25,-0.12142714920972042,0
14898,0.06166219839142091,1.25,0.44012553451725145,0
12725,0.9946380697050938,-0.5,-0.16708227061980302,0
16725,0.8096514745308311,1.25,0.09632783092662299,0
12395,0.040214477211796246,3.0,1.7826697892271663,0
16455,0.16890080428954424,1.0,0.9049900918753379,0
13081,0.002680965147453083,4.5,20.719949937896445,3
15545,0.1447721179624665,-0.25,-0.2695427092320967,0
17243,0.002680965147453083,6.75,6.053323725454873,3
15465,0.05093833780160858,5.25,4.776338070902351,3
15708,0.10723860589812333,2.0,2.0340725710872394,0
13089,0.005361930294906166,28.75,43.03657377997327,2
16033,0.013404825737265416,6.0,6.12846239179285,3
13838,0.013404825737265416,0.25,0.03311304743573939,0
15351,0.032171581769437,1.75,0.9208886023381279,0
18055,0.01876675603217158,2.0,4.6300353658420965,3
15038,0.11528150134048258,1.0,0.013285420360485061,0
18109,0.002680965147453083,7.0,5.519912012060416,3
13069,0.0,6.0,2.328452910333842,3
16241,0.02412868632707775,2.5,1.4865372763560856,0
14800,0.1260053619302949,3.25,2.7217590002749628,3
16839,0.021447721179624665,9.0,11.15755719690146,3
16168,0.02680965147453083,6.25,2.3684874228446273,3
16931,0.013404825737265416,4.5,3.000802131431985,3
16814,0.03753351206434316,4.75,4.439238069954206,3
13269,0.002680965147453083,3.5,3.540638481449526,3
14813,0.9892761394101877,-0.25,-0.3736794697968124,0
12567,0.058981233243967826,2.0,6.4222586731646265,3
17062,0.839142091152815,0.5,-0.08617129203841889,0
15332,0.9812332439678284,0.25,0.7683660601693388,0
14810,0.10723860589812333,2.0,1.0921161668357529,0
16353,0.00804289544235925,5.0,4.572061932890233,3
18118,0.02680965147453083,7.0,3.7529093856962716,3
13831,0.04289544235924933,0.75,1.1794290265386036,0
13506,0.8364611260053619,0.0,-0.148104182271568,0
17796,0.10723860589812333,0.25,0.03779309560155111,0
15716,0.38873994638069703,0.25,0.35706036844949696,0
18156,0.032171581769437,-0.25,0.06588855493083276,0
15221,0.9812332439678284,-0.25,-0.40502896585726617,0
16983,0.032171581769437,1.25,0.9649280831334326,0
17059,0.0777479892761394,0.5,1.8560638671078706,0
16327,0.03753351206434316,0.75,2.4243294238117357,0
17211,0.06970509383378017,1.5,1.2527624230816639,0
17026,0.4959785522788204,-0.25,-0.37413457982914416,0
15570,0.01876675603217158,2.5,2.6259052422986855,3
15880,0.9892761394101877,-0.25,-0.2539476054575278,0
16718,0.9892761394101877,-0.5,-0.018450919227450756,0
15808,0.8203753351206434,0.5,2.333724601541685,0
17858,0.013404825737265416,2.25,3.4190785918137085,3
16393,0.005361930294906166,4.25,1.7392598773099208,3
14161,0.5764075067024129,0.0,0.35077226483611296,0
17863,0.1581769436997319,0.75,1.905337113274991,0
16411,0.05093833780160858,-0.25,-0.3287601096056662,0
16402,0.707774798927614,-0.25,-0.2643241141946923,0
15023,0.00804289544235925,2.25,4.638394220102589,3
17402,0.010723860589812333,2.5,1.5062435407560515,0
15426,0.05093833780160858,1.0,0.593027335046317,0
12647,0.058981233243967826,2.5,2.2921199594193555,0
15894,0.67828418230563,-0.25,-0.2916686419706265,0
15867,0.013404825737265416,3.25,2.3891114924764625,3
14506,0.045576407506702415,0.5,1.0346888659226883,0
15555,0.032171581769437,4.25,3.1175985360627294,3
13034,0.1447721179624665,-0.25,-0.004023931202533494,0
15889,0.41823056300268097,-0.25,-0.1526173567588581,0
15953,0.040214477211796246,1.75,0.7482426115730688,0
16143,0.00804289544235925,1.0,1.343913377390513,0
12720,0.005361930294906166,6.5,3.8420426855284493,3
16422,0.045576407506702415,18.0,25.150605391157598,2
12747,0.005361930294906166,2.0,2.691168020935062,0
15502,0.040214477211796246,5.0,3.71171434260304,3
12763,0.3699731903485255,-0.25,-0.11680778238155293,0
14081,0.7158176943699732,0.25,0.19463159791028636,0
17965,0.09919571045576407,2.75,1.4976874721482143,0
14404,0.08847184986595175,1.0,0.5966833856393822,0
13579,0.03753351206434316,-0.25,-0.1373180745053049,0
13174,0.04289544235924933,0.0,1.6451886336269426,0
15987,0.032171581769437,1.0,0.6092444225317392,0
17677,0.002680965147453083,10.0,11.810973840654599,3
13652,0.12064343163538874,0.0,0.3390607666707752,0
12586,0.045576407506702415,-0.25,-0.3550882249760593,0
17428,0.0,7.5,12.462714162455319,3
16161,0.002680965147453083,5.75,3.568741525946013,3
16858,0.9812332439678284,-0.25,-0.22921237520029583,0
18219,0.005361930294906166,2.0,1.0404535929988907,0
14293,0.00804289544235925,0.25,0.3022575353895457,0
14748,0.0777479892761394,0.75,0.5034389251818069,0
16638,0.058981233243967826,2.0,0.78005480283306,0
17674,0.19839142091152814,-0.25,-0.07360266997885641,0
12808,0.096514745308311,0.0,-0.12471911177692024,0
13094,0.05630026809651475,3.25,0.8046231594117704,0
15899,0.9865951742627346,-0.5,-0.4489091581412548,0
12708,0.0777479892761394,3.25,1.4929467426447582,0
15898,0.002680965147453083,0.75,0.5587272089429122,0
17691,0.9597855227882037,-0.25,-0.2713024680237795,0
17227,0.0482573726541555,0.75,0.22091420227744646,0
15039,0.02412868632707775,12.25,14.516769856545524,3
15919,0.05093833780160858,-0.25,-0.0062084593577260115,0
13497,0.7560321715817695,0.0,-0.24805393053883135,0
15860,0.10723860589812333,1.25,0.24965440081919807,0
14189,0.005361930294906166,5.25,3.000870397936835,3
15304,0.16085790884718498,1.75,0.024443201319819027,0
14867,0.4959785522788204,0.25,0.04039480795304781,0
14344,0.34048257372654156,1.25,0.18345106144933584,0
12474,0.045576407506702415,6.75,4.906385762641156,3
16719,0.03753351206434316,1.25,0.8539722572509458,0
15048,0.1742627345844504,0.5,-0.20290701533151925,0
15301,0.13404825737265416,2.75,3.322337369274384,3
14708,0.005361930294906166,0.25,0.34026680825645456,0
16898,0.06970509383378017,0.25,-0.15444538205539074,0
14825,0.00804289544235925,2.25,1.1975727464942305,0
18113,0.9865951742627346,-0.5,-0.43368572755975693,0
17596,0.06166219839142091,1.0,1.6534564658809694,0
15078,0.01876675603217158,8.75,6.807896159060956,3
14085,0.005361930294906166,4.0,2.87304516018925,3
17860,0.9865951742627346,-0.5,-0.2998226967165708,0
13155,0.08847184986595175,0.25,0.2455204846921844,0
15028,0.021447721179624665,0.25,-0.015887132711981757,0
16919,0.41823056300268097,2.0,1.4778750154073708,0
17259,0.3967828418230563,-0.25,-0.033909489992320054,0
17019,0.029490616621983913,0.25,0.473720240070542,0
14487,0.06970509383378017,1.0,0.4061894964397121,0
16722,0.045576407506702415,3.25,3.0819558353639462,3
15882,0.5308310991957105,0.5,-0.11583688097924512,0
14667,0.02680965147453083,6.0,6.510443827096114,3
16710,0.05093833780160858,1.75,1.3918516341294598,0
16550,0.289544235924933,1.5,1.227412794280784,0
15984,0.005361930294906166,2.0,1.645143122623709,0
17682,0.02680965147453083,1.0,1.373867202685149,0
16658,0.9865951742627346,-0.5,-0.3980961230314121,0
17068,0.032171581769437,4.75,2.9455214328380857,3
15356,0.08310991957104558,1.75,1.6068607837374016,0
17223,0.8310991957104558,-0.25,-0.1678483725075615,0
16817,0.005361930294906166,2.5,0.6059600451317448,0
13030,0.029490616621983913,-0.25,0.11484322407532069,0
17191,0.07506702412868632,1.0,1.0976154130597617,0
15194,0.00804289544235925,4.75,5.213357479448938,3
14409,0.19034852546916892,1.0,0.9558638083228247,0
16654,0.37801608579088475,0.5,-0.04028103044496489,0
16861,0.1581769436997319,0.0,-0.3765466630005026,0
16138,0.9865951742627346,-0.5,-0.49760593160075484,0
13481,0.12064343163538874,1.25,0.8561643705733438,0
13495,0.01876675603217158,0.75,1.0179635722344955,0
17519,0.045576407506702415,1.0,0.9033896215949709,0
17218,0.010723860589812333,1.75,0.9956631806502385,0
17812,0.032171581769437,0.25,0.06377987844769548,0
14215,0.029490616621983913,1.0,0.8570063241331577,0
15602,0.021447721179624665,3.0,0.33037575022044396,0
17320,0.2680965147453083,0.0,0.41911462135793465,0
16782,0.02680965147453083,4.0,1.209208392987513,0
12913,0.010723860589812333,0.5,1.3922991589945861,0
17869,0.2868632707774799,0.5,-0.16679403426599287,0
13564,0.386058981233244,0.5,-0.00025410310138526877,0
14850,0.8337801608579088,-0.25,-0.2805942978505533,0
15021,0.021447721179624665,2.5,0.9285799618845347,0
13963,0.8257372654155496,0.25,0.012488977803904403,0
17450,0.021447721179624665,13.0,141.71678502687993,1
17091,0.005361930294906166,1.75,2.392919246413638,0
17470,0.11796246648793565,0.5,0.36180868312015846,0
17616,0.4638069705093834,0.0,-0.058310972892508785,0
15649,0.900804289544236,-0.25,0.12737392029885555,0
12681,0.03753351206434316,6.0,9.883104988195583,3
14907,0.00804289544235925,1.75,2.1471901696233013,0
17735,0.005361930294906166,4.0,9.452593653111341,3
16059,0.1742627345844504,0.75,0.6157524959940837,0
17720,0.06970509383378017,0.25,0.41556476310574675,0
15018,0.10187667560321716,0.25,-0.14549488475286582,0
14733,0.02412868632707775,3.0,6.677575401302753,3
13756,0.005361930294906166,3.0,3.4110838255790803,3
14176,0.7962466487935657,0.5,-0.05618712607496045,0
13319,0.013404825737265416,8.25,7.5975044799893805,3
15353,0.6809651474530831,-0.25,0.0978069385317012,0
18119,0.9839142091152815,-0.5,-0.35419317524580685,0
17491,0.002680965147453083,2.0,2.195029819188577,0
14282,0.00804289544235925,3.0,2.3371910229546127,3
13569,0.045576407506702415,-0.25,-0.20808009936569044,0
15498,0.0,8.0,8.91134646199357,3
14673,0.00804289544235925,0.5,0.8255127098957988,0
13488,0.045576407506702415,3.5,6.267270951654041,3
16221,0.096514745308311,0.0,0.16443504726507313,0
15002,0.30831099195710454,0.25,0.7537266874626667,0
15965,0.045576407506702415,0.25,0.14985635589604523,0
15024,0.02412868632707775,1.75,0.768570859683888,0
17675,0.002680965147453083,9.5,14.75316917767306,3
13769,0.005361930294906166,3.25,1.610934018526771,0
16904,0.010723860589812333,3.25,2.3561008447979974,3
16086,0.1581769436997319,0.75,0.3574396268097734,0
13786,0.9839142091152815,-0.5,-0.3168134712569571,0
13880,0.05630026809651475,2.5,1.950673657662441,0
13173,0.010723860589812333,-0.25,-0.22332628544880492,0
15858,0.040214477211796246,0.5,0.5998160596952659,0
15180,0.9839142091152815,-0.5,-0.4252055106239749,0
12347,0.005361930294906166,1.0,2.7776313419108933,0
14739,0.005361930294906166,1.25,2.4659568214356824,0
16293,0.021447721179624665,2.25,1.2050289658572664,0
17419,0.029490616621983913,2.75,2.6949302638690047,3
16775,0.02680965147453083,2.0,0.7946107387004713,0
16306,0.5710455764075067,1.5,-0.03474385838492832,0
16950,0.15013404825737264,0.0,0.4023817425025362,0
17591,0.19571045576407506,1.25,1.1885539826868559,0
12839,0.005361930294906166,3.25,3.743693407541553,3
13807,0.9839142091152815,-0.5,-0.40616674093809557,0
16125,0.9839142091152815,-0.5,-0.2720989105803601,0
15081,0.058981233243967826,0.75,-0.1219125999108743,0
18102,0.0,14.75,194.02130673468034,4
16365,0.045576407506702415,1.5,0.67685860300183,0
17870,0.005361930294906166,2.5,0.9415657681404015,0
14821,0.9812332439678284,-0.5,-0.4545601077093744,0
16863,0.0777479892761394,0.25,-0.12646370023419207,0
13078,0.002680965147453083,10.0,8.93851653092378,3
13267,0.005361930294906166,6.0,2.8492656609999147,3
13050,0.02412868632707775,6.25,3.820296011150196,3
12709,0.00804289544235925,5.75,6.5581545288188945,3
15628,0.010723860589812333,1.75,1.6820601314130217,0
12386,0.903485254691689,-0.25,-0.18672785368212466,0
14796,0.002680965147453083,6.0,5.454823692269767,3
16779,0.005361930294906166,6.25,7.437995998824298,3
13599,0.002680965147453083,7.5,3.3242184907413557,3
13329,0.08310991957104558,0.25,0.07003005622505186,0
18077,0.021447721179624665,2.0,1.505606386710787,0
14744,0.04289544235924933,1.5,0.3340924821511534,0
17406,0.8847184986595175,0.5,0.9713906455925438,0
15750,0.005361930294906166,1.5,1.3677232172486702,0
13983,0.0777479892761394,2.5,1.4733315002512588,0
13842,0.1554959785522788,1.5,2.0764736557661494,0
12441,0.9812332439678284,-0.5,-0.35993514682039274,0
13199,0.00804289544235925,9.0,6.9448918639600254,3
14032,0.005361930294906166,3.75,1.730756904872522,3
17706,0.010723860589812333,4.75,7.1674482549374705,3
16081,0.15013404825737264,0.5,1.637504859247741,0
16525,0.005361930294906166,6.5,8.5314130218358,3
14952,0.12332439678284182,3.0,5.5104077975518875,3
17975,0.040214477211796246,2.75,2.8410509249163263,3
16122,0.19571045576407506,0.25,0.027568290208497305,0
13126,0.010723860589812333,1.75,1.0681546236334847,0
15973,0.6300268096514745,0.0,-0.4158985104627901,0
16558,0.0,5.25,5.771527178602244,3
16713,0.0482573726541555,4.5,4.696853103755607,3
16893,0.9812332439678284,-0.5,-0.3808853786420655,0
15529,0.058981233243967826,2.25,2.5180517498032597,0
18043,0.064343163538874,0.0,-0.06717803335577283,0
16016,0.00804289544235925,1.75,0.6335397130910504,0
17722,0.257372654155496,0.75,1.314179521944837,0
17324,0.045576407506702415,0.25,0.25953028852079757,0
17341,0.41823056300268097,0.0,0.10109890109890107,0
14051,0.0,5.75,11.248245456010771,3
15916,0.04289544235924933,1.75,0.6395547506850354,0
16233,0.19034852546916892,0.5,-0.1713830604253383,0
16385,0.16085790884718498,0.0,-0.06992386388417454,0
15032,0.6863270777479893,0.5,2.894518768548105,0
17213,0.10723860589812333,2.0,1.5875792887009454,0
18061,0.05630026809651475,1.75,1.1160321990347875,0
13113,0.0,9.25,7.480435009339237,3
16553,0.43699731903485256,2.75,3.8050953360703144,3
13455,0.064343163538874,0.25,0.2725160947766642,0
14217,0.002680965147453083,5.25,0.9688420294114859,3
17262,0.13941018766756033,0.5,0.4591187931998977,0
